Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","05/02/2025 14:13 UTC"
"Last updated:","8 October 2024"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,2024
Origin:,"214,213,211,210,174,207,204,203,201,262,202,186,70,198,200,199,197,187,190,196,195,194,193,192,191,218,188,189,185,184,183,246,178,177,216,69,112,173,179,245,159,172,171,181,180,255,168,169,166,164,165,163,176,170,208,249,261,206,108,175,161,160,158,222,122,102,157,156,155,154,151,150,149,153,148,152,147,146,143,233,120,142,141,139,140,145,62,138,137,144,136,135,131,130,228,133,129,121,66,124,134,119,118,125,132,126,123,127,128,117,114,113,111,107,106,110,109,115,105,100,104,101,99,98,96,97,95,94,93,90,92,91,89,88,86,85,83,205,81,80,75,79,78,232,227,77,253,76,74,73,72,71,68,67,63,59,64,61,60,65,58,182,57,56,55,162,8,54,53,52,51,50,41,103,49,48,254,390,46,84,290,87,45,43,40,42,44,116,82,37,38,36,34,35,33,39,32,47,16,23,30,28,225,27,238,26,29,229,25,22,19,18,31,17,24,15,20,14,21,13,12,11,224,10,9,7,223,6,5,4,3,2,263,278"
"Country of asylum:","214,213,211,210,174,207,204,203,201,262,202,186,70,198,200,199,197,187,190,196,195,194,193,192,191,218,188,189,185,184,183,246,178,177,216,69,112,173,179,245,159,172,171,181,180,255,168,169,166,164,165,163,176,170,208,249,261,206,108,175,161,160,158,222,122,102,157,156,155,154,151,150,149,153,148,152,147,146,143,233,120,142,141,139,140,145,62,138,137,144,136,135,131,130,228,133,129,121,66,124,134,119,118,125,132,126,123,127,128,117,114,113,111,107,106,110,109,115,105,100,104,101,99,98,96,97,95,94,93,90,92,91,89,88,86,85,83,205,81,80,75,79,78,232,227,77,253,76,74,73,72,71,68,67,63,59,64,61,60,65,58,182,57,56,55,162,8,54,53,52,51,50,41,103,49,48,254,390,46,84,290,87,45,43,40,42,44,116,82,37,38,36,34,35,33,39,32,47,16,23,30,28,225,27,238,26,29,229,25,22,19,18,31,17,24,15,20,14,21,13,12,11,224,10,9,7,223,6,5,4,3,2,263,278"
Year,"Country of origin","Country of asylum","Refugees under UNHCR's mandate",Asylum-seekers,"Returned refugees","IDPs of concern to UNHCR","Returned IDPss","Stateless persons","Others of concern","Other people in need of international protection","Host Community"
2024,Nepal,Brazil,8,1992,0,0,0,0,0,,0
2024,Nepal,"Bosnia and Herzegovina",0,0,0,0,0,0,17,,0
2024,Nepal,Canada,431,783,0,0,0,0,0,,0
2024,Nepal,"Costa Rica",0,86,0,0,0,0,0,,0
2024,Nepal,Cyprus,0,92,0,0,0,0,0,,0
2024,Nepal,France,260,96,0,0,0,0,0,,0
2024,Nepal,"United Kingdom of Great Britain and Northern Ireland",100,740,0,0,0,0,0,,0
2024,Nepal,Germany,72,66,0,0,0,0,0,,0
2024,Nepal,Greece,34,655,0,0,0,0,0,,0
2024,Nepal,"China, Hong Kong SAR",8,0,0,0,0,0,0,,0
2024,Nepal,Croatia,0,7,0,0,0,0,0,,0
2024,Nepal,Hungary,10,0,0,0,0,0,0,,0
2024,Nepal,Ireland,11,58,0,0,0,0,0,,0
2024,Nepal,Israel,0,126,0,0,0,0,0,,0
2024,Nepal,Italy,86,326,0,0,0,0,0,,0
2024,Nepal,"Rep. of Korea",0,533,0,0,0,0,0,,0
2024,Nepal,Latvia,0,6,0,0,0,0,0,,0
2024,Nepal,Mexico,0,8,0,0,0,0,0,,0
2024,Nepal,Malaysia,7,0,0,0,0,0,0,,0
2024,Nepal,Montenegro,0,0,0,0,0,0,55,,0
2024,Nepal,Malta,5,0,0,0,0,0,0,,0
2024,Nepal,Nepal,0,0,0,0,0,0,343,,0
2024,Nepal,"Netherlands (Kingdom of the)",67,14,0,0,0,0,0,,0
2024,Nepal,Norway,5,0,0,0,0,0,0,,0
2024,Nepal,"New Zealand",5,58,0,0,0,0,0,,0
2024,Nepal,Peru,0,37,0,0,0,0,0,,0
2024,Nepal,Poland,0,7,0,0,0,0,0,,0
2024,Nepal,Portugal,145,5,0,0,0,0,0,,0
2024,Nepal,Romania,0,17,0,0,0,0,0,,0
2024,Nepal,"South Africa",0,55,0,0,0,0,0,,0
2024,Nepal,Spain,0,5,0,0,0,0,0,,0
2024,Nepal,Slovenia,0,6,0,0,0,0,0,,0
2024,Nepal,Sweden,5,10,0,0,0,0,0,,0
2024,Nepal,Switzerland,18,0,0,0,0,0,0,,0
2024,Nepal,Thailand,5,0,0,0,0,0,0,,0
2024,Nepal,"United States of America",6124,13156,0,0,0,0,0,,0
2024,"Netherlands (Kingdom of the)",Australia,5,18,0,0,0,0,0,,0
2024,"Netherlands (Kingdom of the)",Brazil,0,15,0,0,0,0,0,,0
2024,"Netherlands (Kingdom of the)",Canada,9,68,0,0,0,0,0,,0
2024,"Netherlands (Kingdom of the)","United Kingdom of Great Britain and Northern Ireland",5,9,0,0,0,0,0,,0
2024,"Netherlands (Kingdom of the)",Germany,44,5,0,0,0,0,0,,0
2024,"Netherlands (Kingdom of the)",Mexico,0,5,0,0,0,0,0,,0
2024,"Netherlands (Kingdom of the)",Peru,0,6,0,0,0,0,0,,0
2024,"Netherlands (Kingdom of the)","United States of America",12,136,0,0,0,0,0,,0
2024,Niger,Algeria,5,195,0,0,0,0,0,,0
2024,Niger,Belgium,110,420,0,0,0,0,0,,0
2024,Niger,Benin,390,675,0,0,0,0,0,,0
2024,Niger,"Burkina Faso",0,1037,0,0,0,0,0,,0
2024,Niger,"Bolivia (Plurinational State of)",5,0,0,0,0,0,0,,0
2024,Niger,Brazil,0,5,0,0,0,0,0,,0
2024,Niger,Canada,82,142,0,0,0,0,0,,0
2024,Niger,Chad,882,6,0,0,0,0,0,,0
2024,Niger,Cameroon,72,3300,0,0,0,0,5,,0
2024,Niger,"Dem. Rep. of the Congo",10,0,0,0,0,0,0,,0
2024,Niger,France,373,140,0,0,0,0,0,,0
2024,Niger,"United Kingdom of Great Britain and Northern Ireland",202,13,0,0,0,0,0,,0
2024,Niger,Germany,82,173,0,0,0,0,0,,0
2024,Niger,Greece,20,5,0,0,0,0,0,,0
2024,Niger,"Cote d'Ivoire",0,9,0,0,0,0,0,,0
2024,Niger,Ireland,5,0,0,0,0,0,0,,0
2024,Niger,Italy,483,83,0,0,0,0,0,,0
2024,Niger,Mauritania,15,85,0,0,0,0,0,,0
2024,Niger,Mexico,0,11,0,0,0,0,0,,0
2024,Niger,Mali,22578,0,0,0,0,0,0,,0
2024,Niger,Morocco,5,23,0,0,0,0,0,,0
2024,Niger,"Netherlands (Kingdom of the)",13,38,0,0,0,0,0,,0
2024,Niger,Niger,0,0,0,407430,0,0,45873,,0
2024,Niger,Nigeria,1438,29,0,0,0,0,0,,0
2024,Niger,Peru,0,57,0,0,0,0,0,,0
2024,Niger,"South Africa",5,185,0,0,0,0,0,,0
2024,Niger,Senegal,0,5,0,0,0,0,0,,0
2024,Niger,Spain,33,35,0,0,0,0,0,,0
2024,Niger,"South Sudan",15,0,0,0,0,0,0,,0
2024,Niger,Switzerland,277,113,0,0,0,0,0,,0
2024,Niger,Togo,9,12,0,0,0,0,0,,0
2024,Niger,Tunisia,0,36,0,0,0,0,0,,0
2024,Niger,Uganda,0,9,0,0,0,0,0,,0
2024,Niger,"United States of America",128,608,0,0,0,0,0,,0
2024,Nicaragua,Argentina,18,15,0,0,0,0,0,,0
2024,Nicaragua,Austria,5,5,0,0,0,0,0,,0
2024,Nicaragua,Belgium,44,25,0,0,0,0,0,,0
2024,Nicaragua,Brazil,35,23,0,0,0,0,0,,0
2024,Nicaragua,Belize,11,0,0,0,0,0,0,,0
2024,Nicaragua,Canada,753,640,0,0,0,0,0,,0
2024,Nicaragua,Chile,0,5,0,0,0,0,0,,0
2024,Nicaragua,Colombia,10,0,0,0,0,0,0,,0
2024,Nicaragua,"Costa Rica",16573,180211,0,0,0,0,0,,0
2024,Nicaragua,Denmark,13,0,0,0,0,0,0,,0
2024,Nicaragua,"Dominican Rep.",5,6,0,0,0,0,0,,0
2024,Nicaragua,Ecuador,8,0,0,0,0,0,0,,0
2024,Nicaragua,Finland,157,83,0,0,0,0,0,,0
2024,Nicaragua,France,139,32,0,0,0,0,0,,0
2024,Nicaragua,"United Kingdom of Great Britain and Northern Ireland",257,226,0,0,0,0,0,,0
2024,Nicaragua,Germany,58,375,0,0,0,0,0,,0
2024,Nicaragua,Greece,5,0,0,0,0,0,0,,0
2024,Nicaragua,Guatemala,222,372,0,0,0,0,0,,0
2024,Nicaragua,Honduras,145,53,0,0,0,0,1648,,0
2024,Nicaragua,Iceland,0,5,0,0,0,0,0,,0
2024,Nicaragua,Ireland,64,109,0,0,0,0,0,,0
2024,Nicaragua,Italy,72,51,0,0,0,0,0,,0
2024,Nicaragua,Mexico,2753,9112,0,0,0,0,1016,,0
2024,Nicaragua,"Netherlands (Kingdom of the)",91,52,0,0,0,0,0,,0
2024,Nicaragua,Norway,12,28,0,0,0,0,0,,0
2024,Nicaragua,Panama,53,3681,0,0,0,0,0,,0
2024,Nicaragua,Peru,11,37,0,0,0,0,0,,0
2024,Nicaragua,"El Salvador",30,71,0,0,0,0,0,,0
2024,Nicaragua,Spain,3039,5755,0,0,0,0,0,,0
2024,Nicaragua,Sweden,120,56,0,0,0,0,0,,0
2024,Nicaragua,Switzerland,19,5,0,0,0,0,0,,0
2024,Nicaragua,Uruguay,8,5,0,0,0,0,0,,0
2024,Nicaragua,"United States of America",5942,144767,0,0,0,0,0,,0
2024,Nigeria,Algeria,12,398,0,0,0,0,0,,0
2024,Nigeria,Egypt,33,575,0,0,0,0,0,,0
2024,Nigeria,Argentina,43,33,0,0,0,0,0,,0
2024,Nigeria,Armenia,17,0,0,0,0,0,0,,0
2024,Nigeria,Australia,116,549,0,0,0,0,0,,0
2024,Nigeria,Austria,460,175,0,0,0,0,0,,0
2024,Nigeria,Belgium,54,525,0,0,0,0,0,,0
2024,Nigeria,Benin,7,145,0,0,0,0,0,,0
2024,Nigeria,Brazil,227,710,0,0,0,0,0,,0
2024,Nigeria,Bulgaria,5,9,0,0,0,0,0,,0
2024,Nigeria,Canada,4096,15471,0,0,0,0,0,,0
2024,Nigeria,Chad,21427,975,106,0,0,0,0,,0
2024,Nigeria,China,0,57,0,0,0,0,0,,0
2024,Nigeria,Cameroon,130047,71,11947,0,0,0,9,,0
2024,Nigeria,Congo,5,5,0,0,0,0,0,,0
2024,Nigeria,"Costa Rica",17,19,0,0,0,0,0,,0
2024,Nigeria,Cyprus,117,2336,0,0,0,0,0,,0
2024,Nigeria,Czechia,12,13,0,0,0,0,0,,0
2024,Nigeria,Denmark,14,23,0,0,0,0,0,,0
2024,Nigeria,"Dominican Rep.",0,13,0,0,0,0,0,,0
2024,Nigeria,Ecuador,36,5,0,0,0,0,0,,0
2024,Nigeria,Estonia,5,0,0,0,0,0,0,,0
2024,Nigeria,Ethiopia,0,7,0,0,0,0,0,,0
2024,Nigeria,Finland,207,248,0,0,0,0,0,,0
2024,Nigeria,France,8295,942,0,0,0,0,0,,0
2024,Nigeria,"United Kingdom of Great Britain and Northern Ireland",4525,2604,0,0,0,0,0,,0
2024,Nigeria,Georgia,0,5,0,0,0,0,0,,0
2024,Nigeria,Germany,13921,5821,0,0,0,0,0,,0
2024,Nigeria,Ghana,12,14,0,0,0,0,0,,0
2024,Nigeria,Guinea-Bissau,0,6,0,0,0,0,0,,0
2024,Nigeria,Greece,324,114,0,0,0,0,0,,0
2024,Nigeria,Guatemala,0,5,0,0,0,0,0,,0
2024,Nigeria,Guinea,10,0,0,0,0,0,0,,0
2024,Nigeria,Croatia,16,0,0,0,0,0,0,,0
2024,Nigeria,Hungary,93,0,0,0,0,0,0,,0
2024,Nigeria,Iceland,105,106,0,0,0,0,0,,0
2024,Nigeria,"Cote d'Ivoire",6,79,0,0,0,0,0,,0
2024,Nigeria,India,0,61,0,0,0,0,0,,0
2024,Nigeria,Indonesia,0,6,0,0,0,0,0,,0
2024,Nigeria,Ireland,1053,5692,0,0,0,0,0,,0
2024,Nigeria,Israel,10,677,0,0,0,0,0,,0
2024,Nigeria,Italy,19853,3400,0,0,0,0,0,,0
2024,Nigeria,Jordan,7,0,0,0,0,0,0,,0
2024,Nigeria,Japan,11,0,0,0,0,0,0,,0
2024,Nigeria,Kenya,6,15,0,0,0,0,0,,0
2024,Nigeria,"Rep. of Korea",15,401,0,0,0,0,0,,0
2024,Nigeria,Liberia,5,5,0,0,0,0,0,,0
2024,Nigeria,Libya,0,12,0,0,0,0,0,,0
2024,Nigeria,Lebanon,5,45,0,0,0,0,0,,0
2024,Nigeria,Lesotho,9,12,0,0,0,0,0,,0
2024,Nigeria,Lithuania,10,5,0,0,0,0,0,,0
2024,Nigeria,Luxembourg,5,10,0,0,0,0,0,,0
2024,Nigeria,Latvia,5,0,0,0,0,0,0,,0
2024,Nigeria,Mauritania,16,309,0,0,0,0,0,,0
2024,Nigeria,"Rep. of Moldova",0,13,0,0,0,0,0,,0
2024,Nigeria,Mexico,46,258,0,0,0,0,0,,0
2024,Nigeria,Mali,5,0,0,0,0,0,0,,0
2024,Nigeria,Malaysia,5,63,0,0,0,0,0,,0
2024,Nigeria,Morocco,27,419,0,0,0,0,0,,0
2024,Nigeria,Malta,56,26,0,0,0,0,0,,0
2024,Nigeria,Mauritius,0,10,0,0,0,0,0,,0
2024,Nigeria,Namibia,0,5,0,0,0,0,0,,0
2024,Nigeria,"Netherlands (Kingdom of the)",673,1019,0,0,0,0,0,,0
2024,Nigeria,Niger,236690,56,17220,0,0,0,0,,0
2024,Nigeria,Nigeria,0,0,0,3313601,0,0,0,,0
2024,Nigeria,Norway,36,11,0,0,0,0,0,,0
2024,Nigeria,"New Zealand",0,5,0,0,0,0,0,,0
2024,Nigeria,Panama,5,0,0,0,0,0,0,,0
2024,Nigeria,Peru,24,21,0,0,0,0,0,,0
2024,Nigeria,Philippines,10,47,0,0,0,0,0,,0
2024,Nigeria,Poland,50,14,0,0,0,0,0,,0
2024,Nigeria,Portugal,2384,52,0,0,0,0,0,,0
2024,Nigeria,Romania,25,16,0,0,0,0,0,,0
2024,Nigeria,"South Africa",8,1484,0,0,0,0,0,,0
2024,Nigeria,Senegal,0,7,0,0,0,0,0,,0
2024,Nigeria,Spain,433,735,0,0,0,0,0,,0
2024,Nigeria,"Serbia and Kosovo: S/RES/1244 (1999)",0,9,0,0,0,0,0,,0
2024,Nigeria,Sudan,12,0,0,0,0,0,0,,0
2024,Nigeria,Suriname,0,6,0,0,0,0,0,,0
2024,Nigeria,Slovakia,17,0,0,0,0,0,0,,0
2024,Nigeria,Slovenia,7,21,0,0,0,0,0,,0
2024,Nigeria,Eswatini,0,16,0,0,0,0,0,,0
2024,Nigeria,Sweden,494,204,0,0,0,0,0,,0
2024,Nigeria,Switzerland,8,13,0,0,0,0,0,,0
2024,Nigeria,"Syrian Arab Rep.",0,6,0,0,0,0,0,,0
2024,Nigeria,Thailand,0,17,0,0,0,0,0,,0
2024,Nigeria,Togo,10,6,0,0,0,0,0,,0
2024,Nigeria,"Trinidad and Tobago",5,149,0,0,0,0,0,,0
2024,Nigeria,Tunisia,14,443,0,0,0,0,0,,0
2024,Nigeria,Ukraine,5,6,0,0,0,0,0,,0
2024,Nigeria,Uruguay,24,41,0,0,0,0,0,,0
2024,Nigeria,"United States of America",4441,33414,0,0,0,0,0,,0
2024,Nigeria,"Venezuela (Bolivarian Republic of)",7,0,0,0,0,0,0,,0
2024,Niue,"United States of America",5,5,0,0,0,0,0,,0
2024,Norway,Australia,0,20,0,0,0,0,0,,0
2024,Norway,Canada,11,5,0,0,0,0,0,,0
2024,Norway,Germany,5,5,0,0,0,0,0,,0
2024,Norway,"United States of America",0,5,0,0,0,0,0,,0
2024,Nauru,Australia,5,18,0,0,0,0,0,,0
2024,"New Zealand",Australia,23,21,0,0,0,0,0,,0
2024,"New Zealand",Germany,9,0,0,0,0,0,0,,0
2024,"New Zealand",Poland,5,0,0,0,0,0,0,,0
2024,"New Zealand","Russian Federation",5,0,0,0,0,0,0,,0
2024,"New Zealand","United States of America",0,6,0,0,0,0,0,,0
2024,Oman,Australia,0,6,0,0,0,0,0,,0
2024,Oman,Canada,20,5,0,0,0,0,0,,0
2024,Oman,"United Kingdom of Great Britain and Northern Ireland",56,36,0,0,0,0,0,,0
2024,Oman,Germany,16,0,0,0,0,0,0,,0
2024,Oman,Luxembourg,0,5,0,0,0,0,0,,0
2024,Oman,"Netherlands (Kingdom of the)",5,5,0,0,0,0,0,,0
2024,Oman,"United States of America",20,38,0,0,0,0,0,,0
2024,Pakistan,Afghanistan,34795,224,0,0,0,0,0,,0
2024,Pakistan,Egypt,0,6,0,0,0,0,0,,0
2024,Pakistan,Argentina,41,20,0,0,0,0,0,,0
2024,Pakistan,Armenia,8,0,0,0,0,0,0,,0
2024,Pakistan,Australia,1773,2655,117,0,0,0,0,,0
2024,Pakistan,Austria,362,208,0,0,0,0,0,,0
2024,Pakistan,Azerbaijan,44,49,0,0,0,0,0,,0
2024,Pakistan,Belgium,245,175,0,0,0,0,0,,0
2024,Pakistan,Benin,5,0,0,0,0,0,0,,0
2024,Pakistan,"Bolivia (Plurinational State of)",5,0,0,0,0,0,0,,0
2024,Pakistan,Brazil,364,421,0,0,0,0,0,,0
2024,Pakistan,"Bosnia and Herzegovina",5,0,0,0,0,0,30,,0
2024,Pakistan,Bulgaria,37,27,0,0,0,0,0,,0
2024,Pakistan,Canada,4415,6885,0,0,0,0,0,,0
2024,Pakistan,China,28,5,0,0,0,0,0,,0
2024,Pakistan,Chile,0,7,0,0,0,0,0,,0
2024,Pakistan,"Costa Rica",5,5,0,0,0,0,0,,0
2024,Pakistan,Cyprus,46,188,0,0,0,0,0,,0
2024,Pakistan,Czechia,8,0,0,0,0,0,0,,0
2024,Pakistan,Denmark,41,11,0,0,0,0,0,,0
2024,Pakistan,Ecuador,5,5,0,0,0,0,0,,0
2024,Pakistan,Estonia,5,0,0,0,0,0,0,,0
2024,Pakistan,Finland,86,91,0,0,0,0,0,,0
2024,Pakistan,France,3467,926,0,0,0,0,0,,0
2024,Pakistan,"United Kingdom of Great Britain and Northern Ireland",9562,9065,0,0,0,0,0,,0
2024,Pakistan,Georgia,11,60,0,0,0,0,0,,0
2024,Pakistan,Germany,9407,3857,0,0,0,0,0,,0
2024,Pakistan,Ghana,68,5,0,0,0,0,0,,0
2024,Pakistan,Greece,1273,789,0,0,0,0,0,,0
2024,Pakistan,Guatemala,0,5,0,0,0,0,0,,0
2024,Pakistan,"China, Hong Kong SAR",34,0,0,0,0,0,0,,0
2024,Pakistan,Croatia,13,20,0,0,0,0,18,,0
2024,Pakistan,Hungary,85,0,0,0,0,0,0,,0
2024,Pakistan,Iceland,23,0,0,0,0,0,0,,0
2024,Pakistan,Indonesia,195,28,0,0,0,0,0,,0
2024,Pakistan,Ireland,430,1535,0,0,0,0,0,,0
2024,Pakistan,"Iran (Islamic Rep. of)",10,0,0,0,0,0,0,,0
2024,Pakistan,Iraq,6,292,0,0,0,0,0,,0
2024,Pakistan,Italy,15034,23820,0,0,0,0,0,,0
2024,Pakistan,Jordan,6,16,0,0,0,0,0,,0
2024,Pakistan,Japan,40,0,0,0,0,0,0,,0
2024,Pakistan,Kenya,15,13,0,0,0,0,0,,0
2024,Pakistan,Kyrgyzstan,0,5,0,0,0,0,0,,0
2024,Pakistan,"Rep. of Korea",144,1161,0,0,0,0,0,,0
2024,Pakistan,Liberia,7,0,0,0,0,0,0,,0
2024,Pakistan,Lebanon,9,17,0,0,0,0,0,,0
2024,Pakistan,"Sri Lanka",109,155,0,0,0,0,0,,0
2024,Pakistan,Lithuania,5,0,0,0,0,0,0,,0
2024,Pakistan,Luxembourg,6,22,0,0,0,0,0,,0
2024,Pakistan,Latvia,14,8,0,0,0,0,0,,0
2024,Pakistan,Madagascar,64,1106,0,0,0,0,0,,0
2024,Pakistan,"North Macedonia",0,7,0,0,0,0,0,,0
2024,Pakistan,Mexico,7,137,0,0,0,0,0,,0
2024,Pakistan,Mali,11,0,0,0,0,0,0,,0
2024,Pakistan,Malaysia,4298,1840,0,0,0,0,0,,0
2024,Pakistan,Montenegro,0,0,0,0,0,0,208,,0
2024,Pakistan,Morocco,5,5,0,0,0,0,0,,0
2024,Pakistan,Malta,37,15,0,0,0,0,0,,0
2024,Pakistan,Nepal,188,177,0,0,0,0,0,,0
2024,Pakistan,"Netherlands (Kingdom of the)",2038,804,0,0,0,0,0,,0
2024,Pakistan,Niger,0,6,0,0,0,0,0,,0
2024,Pakistan,Nigeria,0,9,0,0,0,0,0,,0
2024,Pakistan,Norway,56,27,0,0,0,0,0,,0
2024,Pakistan,Nauru,0,10,0,0,0,0,0,,0
2024,Pakistan,"New Zealand",55,70,0,0,0,0,0,,0
2024,Pakistan,Oman,5,0,0,0,0,0,0,,0
2024,Pakistan,Pakistan,0,0,0,0,0,0,89,,1400000
2024,Pakistan,Peru,0,34,0,0,0,0,0,,0
2024,Pakistan,Philippines,98,35,0,0,0,0,0,,0
2024,Pakistan,"Papua New Guinea",11,5,0,0,0,0,0,,0
2024,Pakistan,Poland,29,59,0,0,0,0,0,,0
2024,Pakistan,Portugal,561,67,0,0,0,0,0,,0
2024,Pakistan,Qatar,5,0,0,0,0,0,0,,0
2024,Pakistan,Romania,59,25,0,0,0,0,0,,0
2024,Pakistan,"South Africa",6,3322,0,0,0,0,0,,0
2024,Pakistan,"Russian Federation",5,0,0,0,0,0,0,,0
2024,Pakistan,Rwanda,5,0,0,0,0,0,0,,0
2024,Pakistan,Senegal,0,126,0,0,0,0,0,,0
2024,Pakistan,Spain,511,1770,0,0,0,0,0,,0
2024,Pakistan,"Serbia and Kosovo: S/RES/1244 (1999)",5,5,0,0,0,0,40,,0
2024,Pakistan,Slovakia,10,10,0,0,0,0,0,,0
2024,Pakistan,Slovenia,5,14,0,0,0,0,0,,0
2024,Pakistan,Sweden,483,126,0,0,0,0,0,,0
2024,Pakistan,Switzerland,318,95,0,0,0,0,0,,0
2024,Pakistan,"Syrian Arab Rep.",244,19,0,0,0,0,0,,0
2024,Pakistan,Thailand,1127,603,0,0,0,0,0,,0
2024,Pakistan,Tajikistan,0,5,0,0,0,0,0,,0
2024,Pakistan,"Trinidad and Tobago",7,47,0,0,0,0,0,,0
2024,Pakistan,"United Arab Emirates",8,0,0,0,0,0,0,,0
2024,Pakistan,Uganda,584,48,0,0,0,0,0,,0
2024,Pakistan,Ukraine,10,9,0,0,0,0,0,,0
2024,Pakistan,Uruguay,0,30,0,0,0,0,0,,0
2024,Pakistan,"United States of America",4197,13977,0,0,0,0,0,,0
2024,Panama,Belgium,0,5,0,0,0,0,0,,0
2024,Panama,Brazil,0,8,0,0,0,0,0,,0
2024,Panama,Canada,14,122,0,0,0,0,0,,0
2024,Panama,"Costa Rica",6,114,0,0,0,0,0,,0
2024,Panama,Ecuador,5,0,0,0,0,0,0,,0
2024,Panama,"United Kingdom of Great Britain and Northern Ireland",0,15,0,0,0,0,0,,0
2024,Panama,Germany,7,20,0,0,0,0,0,,0
2024,Panama,Iceland,5,0,0,0,0,0,0,,0
2024,Panama,Ireland,5,11,0,0,0,0,0,,0
2024,Panama,Italy,5,17,0,0,0,0,0,,0
2024,Panama,Mexico,78,192,0,0,0,0,0,,0
2024,Panama,"Netherlands (Kingdom of the)",0,5,0,0,0,0,0,,0
2024,Panama,Norway,0,5,0,0,0,0,0,,0
2024,Panama,Panama,0,0,0,0,0,0,0,,6000
2024,Panama,Peru,0,18,0,0,0,0,0,,0
2024,Panama,Spain,105,230,0,0,0,0,0,,0
2024,Panama,"United States of America",37,1838,0,0,0,0,0,,0
2024,Paraguay,Argentina,21,19,0,0,0,0,0,,0
2024,Paraguay,Belgium,0,47,0,0,0,0,0,,0
2024,Paraguay,"Bolivia (Plurinational State of)",0,11,0,0,0,0,0,,0
2024,Paraguay,Brazil,0,77,0,0,0,0,0,,0
2024,Paraguay,Canada,11,7,0,0,0,0,0,,0
2024,Paraguay,"Costa Rica",0,5,0,0,0,0,0,,0
2024,Paraguay,France,12,5,0,0,0,0,0,,0
2024,Paraguay,"United Kingdom of Great Britain and Northern Ireland",0,6,0,0,0,0,0,,0
2024,Paraguay,Germany,6,11,0,0,0,0,0,,0
2024,Paraguay,Ireland,0,5,0,0,0,0,0,,0
2024,Paraguay,Italy,9,107,0,0,0,0,0,,0
2024,Paraguay,Mexico,5,14,0,0,0,0,0,,0
2024,Paraguay,Peru,0,5,0,0,0,0,0,,0
2024,Paraguay,Spain,84,1990,0,0,0,0,0,,0
2024,Paraguay,Switzerland,5,0,0,0,0,0,0,,0
2024,Paraguay,Uruguay,5,8,0,0,0,0,0,,0
2024,Paraguay,"United States of America",14,391,0,0,0,0,0,,0
2024,Peru,Argentina,547,59,0,0,0,0,0,,0
2024,Peru,Australia,13,121,0,0,0,0,0,,0
2024,Peru,Austria,0,14,0,0,0,0,0,,0
2024,Peru,Belgium,9,285,0,0,0,0,0,,0
2024,Peru,"Bolivia (Plurinational State of)",527,7,0,0,0,0,0,,0
2024,Peru,Brazil,18,704,0,0,0,0,0,,0
2024,Peru,Canada,383,1802,0,0,0,0,0,,0
2024,Peru,Chile,113,91,0,0,0,0,0,,0
2024,Peru,Colombia,0,25,0,0,0,0,0,,0
2024,Peru,"Costa Rica",13,114,0,0,0,0,0,,0
2024,Peru,Ecuador,12,122,0,0,0,0,0,,0
2024,Peru,Finland,0,10,0,0,0,0,0,,0
2024,Peru,France,673,216,0,0,0,0,0,,0
2024,Peru,"United Kingdom of Great Britain and Northern Ireland",9,126,0,0,0,0,0,,0
2024,Peru,Germany,55,318,0,0,0,0,0,,0
2024,Peru,Greece,0,5,0,0,0,0,0,,0
2024,Peru,Guatemala,0,10,0,0,0,0,0,,0
2024,Peru,Iceland,5,0,0,0,0,0,0,,0
2024,Peru,Israel,0,17,0,0,0,0,0,,0
2024,Peru,Italy,679,14821,0,0,0,0,0,,0
2024,Peru,Luxembourg,0,15,0,0,0,0,0,,0
2024,Peru,Mexico,45,566,0,0,0,0,0,,0
2024,Peru,Malta,0,5,0,0,0,0,0,,0
2024,Peru,"Netherlands (Kingdom of the)",13,59,0,0,0,0,0,,0
2024,Peru,Norway,0,5,0,0,0,0,0,,0
2024,Peru,Panama,0,5,0,0,0,0,0,,0
2024,Peru,Paraguay,11,33,0,0,0,0,0,,0
2024,Peru,Peru,0,0,0,0,0,0,0,,8105
2024,Peru,Portugal,0,13,0,0,0,0,0,,0
2024,Peru,Spain,826,25135,0,0,0,0,0,,0
2024,Peru,Sweden,5,95,0,0,0,0,0,,0
2024,Peru,Switzerland,5,41,0,0,0,0,0,,0
2024,Peru,"Trinidad and Tobago",0,9,0,0,0,0,0,,0
2024,Peru,Uruguay,12,97,0,0,0,0,0,,0
2024,Peru,"United States of America",1421,69220,0,0,0,0,0,,0
2024,Peru,"Venezuela (Bolivarian Republic of)",5,0,0,0,0,0,0,,0
2024,Philippines,Argentina,0,5,0,0,0,0,0,,0
2024,Philippines,Australia,21,2428,0,0,0,0,0,,0
2024,Philippines,Austria,20,9,0,0,0,0,0,,0
2024,Philippines,Belgium,5,5,0,0,0,0,0,,0
2024,Philippines,Brazil,17,298,0,0,0,0,0,,0
2024,Philippines,Canada,82,149,0,0,0,0,0,,0
2024,Philippines,"Costa Rica",0,5,0,0,0,0,0,,0
2024,Philippines,Cyprus,12,34,0,0,0,0,0,,0
2024,Philippines,France,19,14,0,0,0,0,0,,0
